Filtered Traffic Details:
========================================
Time: 2024-12-13 03:47:45.945979, Protocol: TCP, Length: 54, Source: 150.171.73.254, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.145980, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.147924, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.147965, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.149889, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.150167, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.151608, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.152512, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.153148, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.154683, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.156208, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.157839, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.160536, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.162039, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.163072, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.163481, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.164940, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.167268, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.169312, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.169325, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.170795, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.171408, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.172374, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.174486, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.175981, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.176631, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.179782, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.182999, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.185711, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.187873, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.190105, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.193321, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.195688, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.197553, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.200228, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.202608, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.204872, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.205149, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.205150, Protocol: TCP, Length: 89, Source: 192.168.50.190, Destination: 52.111.227.12
Time: 2024-12-13 03:48:03.205343, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.207618, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.207864, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.209150, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.210231, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.211583, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.213073, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.214581, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.216778, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.218457, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.219315, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.219860, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.222679, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.224090, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.225157, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.226262, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.227757, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.228265, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.229485, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.230902, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.232958, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.234508, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.236009, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.237484, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.239086, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.240468, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.241918, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.243558, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.245538, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.247000, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.248144, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.250693, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.252194, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.253512, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.253643, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.255208, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.257267, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.259497, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.259727, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.261204, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.262136, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.262693, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.264739, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.266515, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.267365, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.267919, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.269345, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.271395, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.273446, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.274338, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.274901, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.276062, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.276934, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.279263, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.279297, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.280897, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.282000, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.283121, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.285083, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.285935, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.286484, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.287617, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.287969, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.289532, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.291586, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.294041, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.295937, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.299271, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.302426, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.302562, Protocol: TCP, Length: 54, Source: 52.111.227.12, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.306759, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.309620, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.312429, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.314835, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.317157, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.319435, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.321219, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.322836, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.324556, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.326176, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.327717, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.329771, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.331291, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.333472, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.335000, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.335431, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.336472, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.338393, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.339233, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.340393, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.340873, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.342299, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.342533, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.345004, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.345211, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.346722, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.349242, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.352055, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.353797, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.355697, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.357197, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.358846, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.360367, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.360990, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.361195, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.361628, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.361628, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.362612, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.363578, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.364619, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.366918, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.367894, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.368421, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.369386, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.369909, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.371553, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.373251, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.374936, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.376445, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.378001, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.379503, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.381582, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.383046, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.383969, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.385048, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.386739, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.387618, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.388229, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.389702, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.391534, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.393107, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.394044, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.394603, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.396638, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.398206, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.399040, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.399679, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.401150, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.402719, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.404292, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.405884, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.407906, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.409878, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.410104, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.412155, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.412789, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.413730, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.416581, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.418512, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.418658, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.420023, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.421077, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.422596, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.424090, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.427369, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.428923, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.429976, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.430922, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.432530, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.434133, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.435430, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.435618, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.439160, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.440727, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.442636, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.443883, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.444186, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.445131, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.446242, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.448054, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.449317, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.449324, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.451302, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.452847, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.453803, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.454562, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.456117, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.459375, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.463535, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.465853, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.466188, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.468352, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.471790, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.473243, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.474636, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.474680, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.476087, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.478013, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.480182, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.480684, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.482812, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.483824, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.484538, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.485383, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:48:03.486428, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.487815, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:48:03.489395, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
